1.000E-03 4.588E+03 
1.500E-03 1.547E+03 
2.000E-03 6.937E+02 
3.000E-03 2.160E+02 
4.000E-03 9.229E+01 
5.000E-03 4.720E+01 
6.000E-03 2.710E+01 
8.000E-03 1.117E+01 
1.000E-02 5.567E+00 
1.500E-02 1.542E+00 
2.000E-02 6.124E-01 
3.000E-02 1.641E-01 
4.000E-02 6.395E-02 
5.000E-02 3.068E-02 
6.000E-02 1.681E-02 
8.000E-02 6.497E-03 
1.000E-01 3.111E-03 
1.500E-01 8.228E-04 
2.000E-01 3.251E-04 
