1.000E-03 6.817E+00 
1.500E-03 1.752E+00 
2.000E-03 6.638E-01 
3.000E-03 1.677E-01 
4.000E-03 6.291E-02 
5.000E-03 2.932E-02 
6.000E-03 1.570E-02 
8.000E-03 5.865E-03 
1.000E-02 2.723E-03 
1.500E-02 6.739E-04 
2.000E-02 2.499E-04 
3.000E-02 6.166E-05 
4.000E-02 2.284E-05 
5.000E-02 1.058E-05 
6.000E-02 5.649E-06 
8.000E-02 2.105E-06 
1.000E-01 9.822E-07 
1.500E-01 2.495E-07 
2.000E-01 9.625E-08 
