1.000E-03 4.862E+03 
1.500E-03 1.710E+03 
2.000E-03 7.968E+02 
3.000E-03 2.651E+02 
4.000E-03 1.197E+02 
4.038E-03 1.166E+02 
4.038E-03 1.021E+03 
5.000E-03 6.007E+02 
6.000E-03 3.716E+02 
8.000E-03 1.714E+02 
1.000E-02 9.241E+01 
1.500E-02 2.911E+01 
2.000E-02 1.255E+01 
3.000E-02 3.729E+00 
4.000E-02 1.552E+00 
5.000E-02 7.800E-01 
6.000E-02 4.428E-01 
8.000E-02 1.800E-01 
1.000E-01 8.931E-02 
1.500E-01 2.500E-02 
2.000E-01 1.022E-02 
